CYRE3,2012-04-30,0.288105
BBDC3,2017-10-03,0.0108
EZTC3,2018-04-30,0.426108
EMBR3,2013-05-07,0.041322
ITUB4,2013-12-02,0.007513
SANB4,2020-01-06,1.095584
BBSE3,2015-02-13,0.785018
SANB4,2018-07-05,0.084145
LREN3,2018-04-20,0.121964
VALE3,2011-10-17,0.634329
RADL3,2019-06-27,0.032461
BBDC3,2013-06-04,0.006862
ELET3,2010-05-03,0.347981
UGPA3,2017-03-02,0.435
WEGE3,2017-07-03,0.023303
MULT3,2010-05-03,0.113327
ENGI11,2012-08-10,0.252005
BBDC4,2021-05-04,0.018974
ITSA4,2020-12-01,0.02
BBDC4,2019-08-02,0.015681
BBAS3,2010-03-25,0.201718
BPAC11,2021-01-07,0.155656
COGN3,2019-05-22,0.055537
RENT3,2014-05-02,0.056048
EGIE3,2011-08-11,0.806464
MOVI3,2019-07-01,0.075393
BBDC3,2014-11-04,0.008065
BBDC3,2019-02-04,0.011879
CIEL3,2020-01-31,0.008912
BBAS3,2012-05-11,0.06331
VIVT3,2014-03-11,0.871008
RENT3,2021-03-30,0.084795
BBAS3,2017-03-14,0.072115
EMBR3,2017-03-21,0.04
ITSA4,2016-03-01,0.012315
B3SA3,2020-01-02,0.117948
B3SA3,2019-09-25,0.10587
ECOR3,2010-12-09,0.019754
ENBR3,2019-01-02,0.724125
UGPA3,2010-08-19,0.165
BRML3,2018-11-27,0.083109
ABEV3,2014-01-15,0.153986
VALE3,2017-04-24,0.905572
BBDC4,2010-11-03,0.005677
LREN3,2010-04-23,0.131202
LREN3,2011-06-28,0.025319
ENGI11,2016-08-18,0.114652
ABEV3,2014-04-03,0.059994
ITSA4,2019-06-03,0.02
LREN3,2016-12-16,0.059525
RADL3,2015-12-14,0.026087
KLBN11,2016-08-01,0.117915
BBDC3,2014-12-23,0.253242
EZTC3,2017-05-02,0.901068
BRML3,2014-05-02,0.210383
VIVT3,2014-04-24,0.110683
UGPA3,2020-02-28,0.24
LREN3,2016-09-27,0.057238
BBDC4,2017-07-03,0.118797
ITSA4,2012-09-03,0.009126
ITUB4,2013-08-01,0.007513
ITSA4,2014-03-05,0.010154
CIEL3,2016-09-19,0.225843
VIVT3,2019-03-01,0.388753
LREN3,2017-03-22,0.061296
VALE3,2021-06-24,2.18967
BRML3,2012-04-25,0.100774
FLRY3,2014-11-07,0.319911
TRPL4,2010-05-05,0.126201
KLBN11,2019-12-23,0.189746
LCAM3,2021-03-25,0.087992
ABEV3,2015-01-08,0.96
BBSE3,2014-08-19,0.597661
BBDC4,2010-10-04,0.005677
VIVT3,2019-04-12,1.371012
BRSR6,2018-12-27,0.10999
EZTC3,2017-12-07,2.202774
LAME4,2021-01-05,0.2149
TOTS3,2012-12-26,0.082748
MOVI3,2018-12-21,0.142864
BBSE3,2014-02-17,0.58965
CCRO3,2017-10-20,0.438614
BBDC4,2021-06-02,0.018974
ITUB4,2020-06-01,0.015
RADL3,2020-09-25,0.030314
LCAM3,2018-04-02,0.023345
BBDC4,2013-03-04,0.006897
TOTS3,2017-04-24,0.015021
LCAM3,2015-09-23,0.017104
ELET6,2010-02-01,0.199746
PETR4,2011-08-03,0.2073
MULT3,2012-12-12,0.198554
ITUB4,2018-03-01,0.01
EMBR3,2016-06-21,0.04
CPLE6,2021-04-01,0.578739
CCRO3,2017-04-12,0.19802
TRPL4,2013-12-26,0.324763
CPLE6,2019-04-30,0.037881
RADL3,2018-12-17,0.034007
ELET6,2020-07-30,1.787923
ITUB4,2011-03-01,0.005464
CMIG4,2010-12-17,0.597283
BBAS3,2012-09-12,0.285821
BBDC4,2010-02-11,0.009206
COGN3,2014-05-14,0.060805
VIVT3,2010-04-08,2.31973
UGPA3,2021-03-05,0.44
VIVT3,2016-03-01,0.111072
MRVE3,2021-04-30,0.270585
CMIG4,2010-04-30,0.308829
MRVE3,2019-11-18,0.370142
ITUB4,2019-04-01,0.015
ELET6,2017-05-02,1.79227
WEGE3,2016-12-19,0.030272
MULT3,2016-07-01,0.168277
ITSA4,2020-09-01,0.02
HGTX3,2013-10-18,0.3037
BBDC3,2012-06-28,0.062384
ITUB4,2014-08-14,0.179372
BBAS3,2015-05-22,0.451138
BIDI11,2019-10-01,0.018217
CVCB3,2017-05-02,0.149981
VIVT3,2015-08-03,0.122735
CIEL3,2013-09-16,0.309651
CIEL3,2019-06-28,0.049418
ECOR3,2012-11-13,0.257773
ITUB4,2010-10-01,0.005464
ITSA4,2019-08-16,0.3405
WEGE3,2018-03-26,0.020181
CSAN3,2014-05-02,0.092769
RENT3,2013-04-30,0.007454
SUZB3,2013-05-02,0.08655
TAEE4,2017-05-23,0.172384
LREN3,2021-04-26,0.03894
LAME4,2013-09-09,0.018237
VIVT3,2017-03-02,0.099965
SANB4,2011-12-22,0.107361
SUZB3,2019-04-22,0.4447
TOTS3,2015-03-02,0.255354
RADL3,2020-06-26,0.029708
COGN3,2018-05-18,0.110791
KLBN11,2018-02-07,0.162667
BRSR6,2015-09-10,0.228695
BBDC4,2015-03-03,0.008926
ITUB4,2013-10-01,0.007513
TOTS3,2019-08-13,0.063333
ITUB4,2018-12-03,0.015
B3SA3,2013-04-18,0.067079
BBDC3,2021-07-02,0.017249
FLRY3,2015-06-15,0.020795
CPLE6,2010-08-23,0.027742
MGLU3,2019-10-08,0.018402
HAPV3,2020-04-29,0.003297
ITSA4,2018-08-20,0.2088
BBAS3,2013-03-12,0.264928
EGIE3,2013-11-26,0.300026
TOTS3,2016-12-22,0.082724
LCAM3,2016-06-28,0.029733
CMIG4,2016-01-04,0.132732
TOTS3,2010-03-25,0.105939
MGLU3,2020-01-02,0.008947
BBDC4,2020-02-18,0.052921
PETR3,2019-08-13,0.2
COGN3,2013-05-15,0.038179
SANB4,2020-05-08,0.125084
MOVI3,2018-07-02,0.0326
BRSR6,2010-09-02,0.107153
GOAU4,2019-05-20,0.04
BBDC3,2020-12-29,0.343201
HYPE3,2011-05-02,0.120572
GOAU4,2020-03-02,0.02
ITUB4,2019-07-01,0.015
BBDC4,2020-01-03,0.015681
EGIE3,2020-08-10,0.830573
MRVE3,2018-05-29,0.349988
HGTX3,2020-12-17,0.2205
BBDC4,2011-12-13,0.248458
CIEL3,2019-09-13,0.003389
ENBR3,2021-04-12,0.728751
TRPL4,2010-07-08,0.08732
BBDC3,2010-04-05,0.004684
LREN3,2018-03-21,0.065806
HGTX3,2016-11-07,0.2485
ITUB4,2016-04-01,0.009091
JBSS3,2019-05-02,0.002245
QUAL3,2021-01-04,0.119719
LOGG3,2021-03-08,0.325427
LAME4,2018-01-05,0.074803
BBDC4,2016-12-22,0.160732
WEGE3,2017-07-24,0.020386
LREN3,2013-03-18,0.018235
CPLE6,2020-12-29,0.310016
PETR4,2012-03-20,0.1244
GGBR4,2015-03-17,0.07
BBDC4,2020-12-29,0.377521
TRPL4,2012-04-17,0.103843
TOTS3,2017-12-28,0.035497
ENBR3,2011-04-08,0.51131
BBDC4,2013-08-02,0.008926
ELET3,2013-12-30,1.023011
BBDC4,2014-04-02,0.008926
ENGI11,2019-02-28,0.65
IGTA3,2018-04-20,0.679834
ENBR3,2015-04-13,0.13119
VIVT3,2015-04-10,0.015526
EZTC3,2016-05-02,0.777262
BBDC4,2013-04-02,0.007587
BBDC4,2013-12-03,0.008926
PCAR3,2018-10-03,0.405994
QUAL3,2017-09-11,0.35079
CPLE6,2018-12-28,0.10727
BBDC4,2020-04-02,0.015681
IGTA3,2019-04-22,0.638281
BBDC3,2013-03-04,0.007339
BBDC4,2012-12-04,0.006897
BBDC4,2016-10-03,0.357578
CYRE3,2020-04-27,0.256908
BBDC4,2010-06-02,0.005676
ALUP3,2021-04-28,0.28
EQTL3,2019-05-02,0.19
BEEF3,2021-04-13,0.729812
BBDC4,2015-11-04,0.009818
BBDC3,2016-09-02,0.009818
SANB4,2014-01-02,0.099329
BBDC4,2017-06-02,0.01188
SAPR4,2020-01-02,0.106622
HGTX3,2019-01-04,0.2478
VALE3,2018-08-03,1.480362
TOTS3,2018-04-06,0.011079
WEGE3,2017-10-02,0.022353
BIDI11,2019-12-27,0.054508
RADL3,2015-02-27,0.017589
ABEV3,2017-12-19,0.31
RADL3,2016-06-27,0.029028
RADL3,2012-09-24,0.008778
COGN3,2018-08-21,0.109154
ITUB4,2019-02-22,1.0507
ITUB4,2017-08-15,0.266
JBSS3,2018-05-02,0.046776
TRPL4,2020-07-08,0.151772
ITSA4,2016-02-19,0.14926
BBAS3,2020-02-26,0.438882
VALE3,2011-01-17,0.320048
ITSA4,2010-08-11,0.033555
COGN3,2014-03-19,0.025849
WEGE3,2012-03-21,0.009615
SAPR4,2019-04-25,0.066671
EQTL3,2016-04-18,0.13
VIVT3,2011-04-01,2.63251
BBDC4,2021-02-02,0.017249
CIEL3,2018-07-02,0.115127
LREN3,2015-06-19,0.034207
FLRY3,2016-04-11,0.068337
ITUB4,2021-02-26,0.146987
CSNA3,2018-08-23,0.644874
BBAS3,2018-06-12,0.077203
RADL3,2011-03-22,0.008681
ITSA4,2018-12-18,0.0081
GGBR4,2014-11-18,0.05
BBAS3,2015-08-24,0.141039
BBDC4,2018-12-26,0.502894
LCAM3,2019-09-25,0.08706
EGIE3,2017-08-10,1.150736
BBDC3,2020-04-02,0.014255
BIDI11,2020-07-28,0.010553
BRAP4,2020-11-12,2.003398
ITUB4,2017-06-01,0.01
BBAS3,2013-06-12,0.281982
WEGE3,2013-02-27,0.030473
CPFE3,2018-04-30,0.275259
BBDC3,2016-07-04,0.009818
CMIG4,2011-12-12,0.564101
BBDC3,2017-03-02,0.009818
ITUB4,2018-12-28,0.0106
BBDC4,2019-10-02,0.015681
SAPR4,2018-04-27,0.004454
SULA4,2019-12-19,0.087586
WEGE3,2021-06-28,0.020529
TOTS3,2016-08-05,0.088843
QUAL3,2016-11-14,0.897077
ALUP3,2018-02-02,0.07
TRPL4,2018-12-07,1.859207
CPLE6,2021-04-30,0.079551
CCRO3,2019-10-21,0.465346
BBDC4,2013-07-02,0.008926
ITSA4,2018-06-01,0.013636
BRDT3,2021-04-16,0.95037
FLRY3,2019-01-03,0.12696
COGN3,2013-04-23,0.014177
SANB4,2015-03-30,0.020842
KLBN11,2014-03-21,0.09833
CCRO3,2020-10-02,0.184774
MRVE3,2013-05-16,0.262365
BRDT3,2018-04-26,0.388501
SAPR4,2011-01-03,0.007917
ITSA4,2020-08-18,0.02
WEGE3,2012-07-25,0.014793
BBDC4,2019-05-03,0.015681
TOTS3,2010-12-22,0.048542
CSAN3,2020-06-04,0.374438
BBDC4,2016-12-02,0.0108
EQTL3,2020-07-09,0.319968
EGIE3,2010-11-18,0.269632
ENBR3,2020-01-02,0.390207
VIVT3,2016-05-02,0.12218
SANB4,2010-07-01,0.124424
LAME4,2015-01-09,0.013666
BBDC3,2010-12-02,0.005152
WEGE3,2014-06-25,0.013575
MGLU3,2020-07-31,0.023541
BRFS3,2013-01-02,0.170718
BBAS3,2015-11-24,0.170805
HGTX3,2017-11-30,0.2595
BBDC3,2013-10-02,0.008073
BBDC4,2020-05-05,0.017249
BBDC4,2010-01-05,0.005677
ITUB4,2010-12-01,0.005464
B3SA3,2010-05-03,0.041201
GGBR4,2011-05-20,0.06
TAEE4,2020-08-18,0.270253
HGTX3,2010-07-29,0.108333
YDUQ3,2016-11-11,0.907916
PETR4,2011-04-29,0.1265
ALUP3,2018-04-27,0.11
ITUB4,2013-11-01,0.007513
BBDC3,2010-09-02,0.005152
BBAS3,2011-06-22,0.262432
ITSA4,2021-04-30,0.02131
CMIG4,2014-06-30,1.130875
BRSR6,2011-11-23,0.144345
LCAM3,2018-06-27,0.072687
BBDC4,2014-07-02,0.008926
ENGI11,2018-03-01,0.498489
BBAS3,2011-08-19,0.212075
BBDC3,2019-06-04,0.014255
EGIE3,2015-08-21,0.381501
SANB4,2014-06-26,0.055551
ITSA4,2011-01-04,0.04096
SULA4,2020-03-27,0.112775
SBSP3,2021-04-30,0.3979
PETR4,2010-08-02,0.17
CSAN3,2019-05-03,0.249943
FLRY3,2013-11-06,0.058499
VIVT3,2014-12-01,0.386857
BRSR6,2017-03-14,0.198206
ITUB4,2020-02-21,0.4832
CYRE3,2020-12-16,1.560452
ITSA4,2014-12-01,0.01117
LCAM3,2017-06-28,0.022046
HGTX3,2012-06-18,0.128
YDUQ3,2020-04-27,0.509723
ENBR3,2014-12-30,0.276368
ITUB4,2016-11-01,0.01
EMBR3,2018-10-25,0.01
WEGE3,2020-07-27,0.063401
BBDC3,2015-10-02,0.00888
WEGE3,2015-03-25,0.016063
ELET6,2015-05-04,0.103847
BBDC3,2014-06-03,0.008073
SAPR4,2014-04-28,0.047164
ITSA4,2010-06-01,0.007719
BBDC4,2011-01-04,0.0057
MRVE3,2010-12-30,0.156
BBDC4,2020-12-02,0.017249
LCAM3,2016-12-21,0.003905
BIDI11,2019-12-30,0.018155
BRAP4,2013-04-30,0.59251
MGLU3,2014-02-21,0.002053
BBDC3,2021-05-04,0.017249
WEGE3,2020-03-23,0.015118
USIM5,2018-04-26,0.047531
TIMS3,2019-08-12,0.152419
RADL3,2017-09-28,0.030936
B3SA3,2010-08-24,0.039339
ENBR3,2010-12-27,0.219768
ITUB4,2018-11-01,0.01
BPAC11,2019-01-08,0.173165
PCAR3,2011-08-02,0.081818
ABEV3,2016-11-01,0.16
SAPR4,2013-04-26,0.03198
TUPY3,2018-03-19,0.346817
BRFS3,2010-06-29,0.051966
JHSF3,2011-05-02,0.234621
UGPA3,2010-03-04,0.14875
BBDC4,2010-02-02,0.005677
ITSA4,2021-03-26,0.01908
VALE3,2017-12-22,0.419912
RENT3,2020-12-16,0.084906
RENT3,2013-07-01,0.022497
WEGE3,2020-12-21,0.018441
SANB4,2014-03-27,0.016747
TAEE4,2019-11-21,0.180497
MOVI3,2019-10-04,0.093238
ITUB4,2012-08-02,0.126312
CCRO3,2021-04-09,0.089842
ITUB4,2020-10-01,0.015
FLRY3,2016-08-03,0.101626
RADL3,2020-03-27,0.028495
BBDC4,2010-09-02,0.005677
LAME4,2019-12-10,0.167624
BBDC4,2015-02-10,0.0679
ITSA4,2012-06-01,0.009126
BBDC3,2015-06-23,0.088871
WEGE3,2019-12-23,0.019118
CSNA3,2021-05-03,0.652949
TIMS3,2019-01-03,0.156997
TRPL4,2010-01-12,0.264888
BRSR6,2018-01-05,0.303487
ITUB4,2019-05-02,0.015
BRSR6,2012-06-05,0.160549
ENGI11,2014-08-20,0.279154
BBSE3,2021-02-12,0.476121
FLRY3,2013-12-10,0.063982
ITUB4,2012-12-26,0.142067
BRSR6,2019-06-06,0.07829
PCAR3,2018-12-05,0.252186
EQTL3,2012-03-20,0.03053
ITUB4,2012-07-02,0.00683
CIEL3,2017-06-30,0.119921
IRBR3,2018-11-08,0.179101
ENGI11,2011-08-22,0.252005
BBDC3,2011-08-02,0.005155
BBDC4,2012-08-02,0.006897
MGLU3,2020-04-14,0.179508
ITUB4,2016-02-01,0.009091
ITUB4,2017-04-03,0.01
PCAR3,2013-04-18,0.593716
BBDC4,2018-03-02,0.01188
JBSS3,2021-04-29,1.016679
BBDC3,2020-01-03,0.014255
ITUB4,2021-06-01,0.015
RENT3,2020-03-16,0.089006
HGTX3,2015-05-28,0.1725
PETR4,2011-11-14,0.2
BBDC3,2012-05-03,0.006238
TIMS3,2016-04-13,0.193624
VALE3,2018-03-07,0.488511
FLRY3,2019-03-07,0.687431
FLRY3,2011-08-22,0.068546
CPFE3,2017-01-13,0.217877
BBDC4,2015-01-05,0.008926
ITUB4,2016-12-23,0.314267
HAPV3,2021-01-08,0.025131
ITUB4,2017-08-01,0.01
LREN3,2017-12-20,0.067011
BEEF3,2020-11-09,0.257832
ELET6,2011-06-17,1.719
RENT3,2012-07-02,0.022411
ITUB4,2010-09-01,0.005464
BRAP4,2016-12-23,0.111003
TUPY3,2017-08-21,0.346795
MGLU3,2020-08-03,0.094176
SBSP3,2010-03-01,0.05
HGTX3,2014-04-24,0.3037
UGPA3,2018-08-10,0.28
ITUB4,2016-06-01,0.009091
BRKM5,2015-04-10,0.60625
TAEE4,2018-05-15,0.245617
BRML3,2010-05-03,0.08102
MULT3,2017-09-27,0.108582
ENGI11,2020-02-28,0.32
HYPE3,2016-07-28,0.25
BPAC11,2020-07-23,0.147362
KLBN11,2015-07-28,0.18668
PETR3,2011-04-29,0.1265
BBAS3,2016-06-14,0.137755
ITUB4,2020-02-03,0.015
EGIE3,2013-08-19,0.940728
PETR3,2019-11-12,0.200925
ALUP3,2020-04-28,0.23
BEEF3,2011-03-04,0.062425
KLBN11,2018-08-06,0.168147
EQTL3,2014-04-28,0.018
PCAR3,2015-07-29,0.136365
ITUB4,2011-06-01,0.005464
UGPA3,2016-08-18,0.4
CSAN3,2016-05-16,0.178635
HGTX3,2012-10-18,0.6089
GOAU4,2013-11-12,0.16
ITSA4,2018-03-01,0.013636
VIVT3,2017-12-27,0.825622
BBSE3,2019-08-12,0.898819
EMBR3,2016-03-22,0.04
ITUB4,2013-01-02,0.00683
SUZB3,2018-04-27,0.192228
ITUB4,2019-10-01,0.015
BBSE3,2018-02-23,0.957634
SULA4,2019-09-25,0.047806
TRPL4,2011-01-17,0.087461
ITUB4,2011-08-01,0.005464
EMBR3,2015-08-18,0.04
ITSA4,2010-03-03,0.099914
BBAS3,2015-12-14,0.274491
BBDC3,2020-05-05,0.015681
ENBR3,2010-04-12,0.614351
VIVT3,2010-01-04,0.322946
ITUB4,2018-08-01,0.01
BBDC3,2014-02-11,0.083137
SBSP3,2018-04-30,1.0298
UGPA3,2019-08-23,0.2
BRKM5,2017-12-04,1.256718
TIMS3,2018-04-20,0.042695
LCAM3,2015-03-25,0.021325
CYRE3,2019-12-11,1.040511
RENT3,2012-10-01,0.021694
BBSE3,2016-02-24,0.837775
RENT3,2016-07-01,0.053393
ITSA4,2019-02-22,0.4532
CYRE3,2015-04-29,0.041499
VVAR3,2016-04-27,5.26E-4
BBDC3,2021-01-05,0.015681
BBAS3,2014-05-20,0.081217
BRKM5,2016-04-07,1.256718
BBDC3,2010-10-04,0.005152
LREN3,2020-03-20,0.073055
BBAS3,2011-09-22,0.278181
RENT3,2015-10-01,0.042877
BBDC4,2020-09-02,0.017249
BBAS3,2018-05-22,0.213954
ABEV3,2020-12-18,0.4137
ELET3,2020-05-04,1.590851
B3SA3,2021-01-04,0.1858
BBDC3,2012-08-02,0.006238
RENT3,2013-03-21,0.021125
ITSA4,2017-02-21,0.151543
BRFS3,2013-04-22,0.052051
EQTL3,2010-04-30,0.079645
BBDC3,2010-06-29,0.046834
LCAM3,2020-12-28,0.087663
CSAN3,2011-08-01,0.123068
MRVE3,2019-11-19,0.370134
RENT3,2018-09-28,0.064169
BRSR6,2015-03-05,0.188255
VIVT3,2014-01-02,0.634675
ITUB4,2015-09-01,0.009091
BBDC3,2011-04-04,0.005155
WEGE3,2011-02-23,0.024112
BEEF3,2012-03-07,0.197204
GOAU4,2011-08-16,0.15
PCAR3,2012-08-01,0.1
WEGE3,2020-09-28,0.017235
KLBN11,2017-11-03,0.163772
BBAS3,2012-02-22,0.156996
BRAP4,2019-01-02,0.644055
BRFS3,2014-01-02,0.419224
ITUB4,2011-09-01,0.005464
CPFE3,2012-04-13,0.745121
MGLU3,2017-12-20,0.012378
BBDC4,2019-06-04,0.015681
CRFB3,2018-11-13,0.19166
BBDC4,2013-12-26,0.152999
GOAU4,2018-11-22,0.09
MOVI3,2020-01-06,0.133723
HGTX3,2017-09-08,0.3089
ITSA4,2013-09-02,0.010114
ABEV3,2010-09-29,0.031585
SULA4,2021-01-07,0.049538
TUPY3,2019-05-22,0.173397
SANB4,2017-08-03,0.069881
BRDT3,2019-04-25,2.2064
BRML3,2018-12-26,0.011872
PCAR3,2014-08-04,0.127272
BRDT3,2020-07-29,0.0428
WEGE3,2013-09-25,0.011312
MULT3,2017-06-27,0.184019
VIVT3,2015-10-01,0.081638
ITUB4,2019-03-01,0.015
JHSF3,2021-04-01,0.210804
BBDC3,2012-11-05,0.006238
GOAU4,2018-05-22,0.04
ITUB4,2011-10-03,0.005464
BBAS3,2010-05-25,0.207866
EQTL3,2018-04-30,0.220207
BBAS3,2015-09-14,0.266078
LCAM3,2015-06-25,0.024035
TOTS3,2013-08-02,0.04416
TUPY3,2018-08-14,0.260096
SAPR4,2015-07-01,0.071105
ITUB4,2021-05-25,0.04874
ALUP3,2017-04-26,0.170828
ABEV3,2018-02-01,0.07
SULA4,2019-01-02,0.127579
EGIE3,2015-11-24,0.384838
CSNA3,2013-04-02,0.37144
HGTX3,2018-06-08,0.2471
BBDC3,2018-07-03,0.011879
TIMS3,2018-05-14,0.09504
WEGE3,2012-02-15,0.02071
TRPL4,2020-04-17,0.228164
LREN3,2018-12-27,0.08085
EZTC3,2012-04-30,0.390648
RADL3,2010-03-23,0.005199
LAME4,2011-01-10,0.005241
RENT3,2012-03-16,0.021015
RENT3,2012-05-02,0.0382
WEGE3,2016-08-01,0.013963
B3SA3,2017-05-23,0.022958
RADL3,2010-09-17,0.005914
GGBR4,2015-11-10,0.04
TUPY3,2015-08-14,0.742212
B3SA3,2011-06-22,0.017043
EMBR3,2015-12-22,0.04
SAPR4,2018-07-03,0.108701
MULT3,2018-06-27,0.184595
TOTS3,2014-12-23,0.040101
BRSR6,2011-05-23,0.140655
BBDC3,2015-02-03,0.008073
GGBR4,2019-03-07,0.1
CYRE3,2018-12-19,0.598713
TRPL4,2015-11-26,0.347065
TAEE4,2019-12-17,0.060138
GNDI3,2020-03-26,0.166727
CMIG4,2012-04-30,0.429393
PCAR3,2019-06-28,0.129556
EGIE3,2021-04-29,0.018649
B3SA3,2016-12-22,0.06863
MRFG3,2021-04-12,0.20389
LREN3,2016-03-16,0.052187
VIVT3,2021-04-01,0.160098
PETR4,2010-12-22,0.2
MGLU3,2015-04-28,0.003402
BBSE3,2020-08-13,0.875255
ABEV3,2014-07-29,0.16
LAME4,2012-09-11,0.018393
USIM5,2021-04-30,0.131916
BBDC4,2010-12-07,0.176101
BRSR6,2021-06-04,0.242267
CSAN3,2015-09-14,0.092397
LAME4,2011-10-24,0.014604
BBAS3,2014-08-20,0.07878
ITUB4,2017-02-01,0.01
